,Androgen,EGFR,Estrogen,Hypoxia,JAK-STAT,MAPK,NFkB,PI3K,TGFb,TNFa,Trail,VEGF,WNT,p53,cell_type,disease,sample
S_2103_004028_Non-classical monocytes,1.5021777803571734,3.032201683759689,-1.195096457668808,2.08883127960982,11.596905703265037,-2.2201435994599468,1.7713201374556644,-4.648695166372443,0.8551876880672185,3.015014107219061,-0.301806507130512,-0.21971923736616408,1.0392116021193551,-7.203767678471916,Non-classical monocytes,Type 1 Diabetes,S_2103_004028
S_2103_004037_Non-classical monocytes,1.6598370450060482,0.35921370888174464,-0.635711937531929,3.7759298049923355,7.115037502513187,-2.0483583386056297,1.3105545168339208,-3.4422933124946327,2.461557687923374,2.3116204959150752,-0.22080299870875503,-1.030284317064182,0.8417839473165506,-8.948329821334776,Non-classical monocytes,Lean Control,S_2103_004037
S_2103_004046_Non-classical monocytes,1.2490810640582022,3.141682524319259,-1.278383291221801,1.6999191452214035,10.327195564464576,-1.1537245416519113,0.40395557156290995,-3.9515042487961307,0.8863284951189538,3.5918106827067686,-0.9653098556524616,0.9075925983837159,1.1726835441235313,-9.019958385507316,Non-classical monocytes,Lean Control,S_2103_004046
S_2103_004073_Non-classical monocytes,2.1286634409375216,0.31650817430868267,-1.8444426503713094,2.420406699897714,10.034532712545767,-1.764029200243802,-0.168902115387464,-4.467708470005459,1.5300663308967823,4.119544886323039,-0.9330523252751065,-0.5552829831521507,0.8951983763140889,-8.149279538300403,Non-classical monocytes,Type 1 Diabetes,S_2103_004073
S_2103_004091_Non-classical monocytes,1.3528686904675187,-1.0443921610239544,-0.8940630233462236,2.756868974203072,15.887296944363403,-0.5879911472515899,2.217150109556525,-2.0187552573762555,0.952786788279178,1.6453080741155335,-1.0924201612256592,0.797369477657174,0.261617644748215,-8.156567160956776,Non-classical monocytes,Lean Control,S_2103_004091
S_2103_004100_Non-classical monocytes,1.4793270515592314,3.4232088855185747,-0.9563296257688514,2.085720635148518,13.853024737850529,-2.1431956581255176,1.3820244687271763,-5.476080851791413,1.2968929155496807,2.7403750175717874,0.571392992848488,-0.7059136960502712,0.8311196342510315,-7.965954379053234,Non-classical monocytes,Type 1 Diabetes,S_2103_004100
S_2103_004109_Non-classical monocytes,1.6253696212113269,1.5050757732106421,-1.2796111212062653,3.5589911449372797,10.999874303235046,-1.5022705940958725,0.6631172533586894,-3.1039136741337066,1.3061945433958266,3.4590574974022843,-0.7050745502873155,0.3691631215423106,1.108898620772493,-9.388805127880268,Non-classical monocytes,Type 1 Diabetes,S_2103_004109
S_2103_004118_Non-classical monocytes,1.5460226347051955,-0.44854837235989714,-0.8606045987865051,3.3174000942236703,8.731435726007424,-0.16522959137548807,0.134476870808991,-3.6626623603649255,1.7257284487057518,4.382394664596258,0.12378029063001035,-0.5206119754534351,1.8229122536550857,-8.817912032780772,Non-classical monocytes,Type 1 Diabetes,S_2103_004118
S_2103_004127_Non-classical monocytes,2.806378713553923,-0.5812169157519992,-1.5329137890792237,2.333970093274638,7.621205692440409,-1.272662409287508,0.8912185648420832,-4.0543192604136715,2.1332295281290623,1.6646748340008723,-0.2460195997423621,-0.6050206667206744,1.926793833993648,-7.932700486907305,Non-classical monocytes,Lean Control,S_2103_004127
S_2103_004145_Non-classical monocytes,1.814867888639271,0.8547336382830788,-1.1382710904894224,2.928065882045724,13.64474037047696,-0.7052410297825027,1.7320618485548878,-3.9255308700766056,1.465496603773437,2.687121675794198,-1.1690351590763484,-0.22926222644632174,1.6003997017902685,-8.521399798592288,Non-classical monocytes,Type 1 Diabetes,S_2103_004145
S_2103_004154_Non-classical monocytes,1.5590592466798812,0.7457518975704374,-1.8221943212718268,2.9227381676850035,20.047863094064482,-0.7868262247980682,3.5413994629104697,-3.3901634335791337,0.8093818046080777,1.0883770602527887,-0.41437642340993514,-0.20261777693933472,1.4636398884458042,-8.584428227454158,Non-classical monocytes,Type 1 Diabetes,S_2103_004154
S_2103_004163_Non-classical monocytes,1.9507286671217712,0.6404136133572949,-0.7231810684971645,3.0072923147788764,11.607102842547079,-1.668471034000777,-0.1315406596403494,-4.330280373806715,0.8730740109781937,3.607144904864922,-0.6987304897868893,-0.18523692185701943,0.9311520571804409,-8.338227986594402,Non-classical monocytes,Type 1 Diabetes,S_2103_004163
S_2103_004181_Non-classical monocytes,1.3553501590788497,2.1856540281635306,-0.3790187860240348,2.7476641187625237,14.294703014172494,-1.9000694523932127,0.16156997154422273,-4.415535492957954,0.8993233412391132,3.470913248923563,-0.11961590644724679,0.1046081966036906,1.6563306795802095,-7.237134597661471,Non-classical monocytes,Type 1 Diabetes,S_2103_004181
S_2107_023520_Non-classical monocytes,2.1818084905299666,-0.13608424825760723,-1.720800874528692,4.973859818847251,9.505834341390342,-1.9569901888794283,-0.17147039243105297,-4.130094595923548,1.0502431471365352,3.3121303600951184,-0.7301155843743381,-0.40294192079830593,0.47429031421181633,-8.7357690058228,Non-classical monocytes,Type 1 Diabetes,S_2107_023520
S_2107_023538_Non-classical monocytes,1.251662866443911,1.1214378164960763,-1.5575276272751029,2.1714751782914896,9.051127386641564,-2.662461542677141,0.17438328021189164,-3.6141548024493155,1.2582706526302028,3.269882028964481,0.4555184076706909,-1.1228081583606084,1.168488185079631,-8.657842881667852,Non-classical monocytes,Lean Control,S_2107_023538
S_2107_023547_Non-classical monocytes,1.8782011123676507,0.3265463345284387,-1.3450175177846146,3.806194567456142,9.88731062705577,-1.1023323457179002,0.050759118679105396,-3.5973845291934103,1.2025381028773303,4.202952297932125,-0.6172739766578318,0.6866203807641537,0.8510690283182629,-7.37738240672882,Non-classical monocytes,Type 1 Diabetes,S_2107_023547
S_2107_023556_Non-classical monocytes,1.7402067068615241,-0.09334971217247583,-1.1196815301288252,3.6316341190782677,11.142017667842424,-0.03300188142271332,1.9706545639073372,-2.883224899435014,2.509948398039241,2.516978133257895,-0.49705567746350043,-0.49095971276813416,1.0066568328655197,-8.796216068325768,Non-classical monocytes,Lean Control,S_2107_023556
S_2107_023592_Non-classical monocytes,1.9552683530077892,-0.3900366999901133,-0.9197635526400784,3.7484518717030686,8.744657094244204,-1.6461730450647531,1.50305424532621,-3.071853360484261,2.5131129426128074,2.8251714750924073,-1.6910677034160304,-0.17308010171432403,1.3119149642460504,-8.314977379872149,Non-classical monocytes,Type 1 Diabetes,S_2107_023592
S_2107_023610_Non-classical monocytes,2.4031029329088036,0.08007239992017123,-1.3215760704491193,3.823162536943868,8.530473373713324,-0.5504515108954947,2.872574698741926,-3.307586105450021,2.3497846662672273,1.8959319755686548,-0.8264915126979595,0.020136477580685458,1.3094693148201326,-8.258104638080844,Non-classical monocytes,Type 1 Diabetes,S_2107_023610
S_2107_023619_Non-classical monocytes,0.6112307384500936,0.11372257005792037,-0.48752950157240055,2.6290762729985127,7.294509009322902,-0.72035004410585,1.5734159890545547,-3.8872773584856217,1.8772604894629799,1.6354699944287356,-1.1460753088538091,-1.107139129722015,-0.1764467937966537,-8.262457230312474,Non-classical monocytes,Lean Control,S_2107_023619
S_1907_004567_PC,4.31281165849934,-1.4751709591149378,-4.49475675724335,5.433976837263926,2.47302747671828,-7.079893259145072,-2.727531962437455,-7.702364146292332,3.094697829786112,2.499416516437448,-2.92503466811506,-0.7725736100404711,-1.2503638867669862,-8.098359946558942,PC,Type 1 Diabetes,S_1907_004567
S_1907_004614_PC,5.239751578906852,-1.0220698798502885,-3.800983212099405,3.679490162616548,1.5497578668722294,-5.62560483456682,-2.8378670478461783,-8.292455632757806,1.1068818324286978,2.515201337232114,-2.035733772698641,-0.6259375240232484,-1.1299929038316974,-7.279743130934947,PC,Type 1 Diabetes,S_1907_004614
S_1907_004802_PC,4.82199646877128,-0.6167723092830835,-3.4790644842861265,4.388940779906335,1.7050865936597905,-6.398646712317551,-2.698925869708567,-7.568772133961595,3.574353795911485,2.4779010207563843,-2.29510430055914,-0.5835201301714952,-1.00888510066152,-7.726252900637428,PC,Lean Control,S_1907_004802
S_1907_004896_PC,5.071735003062927,-2.040273492727519,-4.374673128201315,6.299347101394902,1.9193871331105683,-6.40364501211689,-2.496844937105826,-6.371653026807014,1.3703665088007395,2.309176916514451,-3.4632154836739435,-0.8111020680696189,-1.0468362127478488,-8.350156593099596,PC,Type 1 Diabetes,S_1907_004896
S_1907_005225_PC,4.502016882662976,-2.5679673911361416,-4.161641339186722,5.994846852648253,1.6087373470193918,-5.888865660132434,-2.291510492920457,-7.181901609234729,3.3698096996434295,1.9703625904100712,-3.481770601468047,-0.678888018585765,-0.9845499193643998,-9.19548101241751,PC,Type 1 Diabetes,S_1907_005225
S_2006_004078_PC,4.234111824864818,-0.500038263173057,-3.2996465168699864,3.8346036427816172,1.382501008802207,-5.978251607978067,-2.2083904844317312,-8.452609073355086,2.389919746922156,1.8017818213918584,-1.911140959564958,-0.31786447213658675,-0.9547911802875108,-7.642261133757521,PC,Type 1 Diabetes,S_2006_004078
S_2007_002809_PC,3.6844848631600495,0.14223731891062408,-3.128173597348937,3.7926828277230493,0.8827283080909282,-5.525630131956171,-2.270300873184161,-7.494557585874525,2.2486917097662418,1.9209349584170905,-1.2092474736114558,-0.5584596867465385,-0.9887629339392043,-7.845877012823803,PC,Type 1 Diabetes,S_2007_002809
S_2007_002950_PC,4.766471266669716,-1.0635466320772629,-2.9329700593458203,5.007002067202988,0.7954772651452534,-5.2028016788645655,-2.304650483801921,-6.970953603667441,2.316940922416394,1.8826184196059668,-2.129796229936222,-0.1661907884291889,-1.3017173861896818,-8.22726393097291,PC,Type 1 Diabetes,S_2007_002950
S_2007_002997_PC,5.059962737044089,-2.7916866700638368,-4.487166675497384,6.507824698133393,1.7315595506508958,-6.261232650545653,-2.346350239901474,-8.062781944093466,4.3212326596637896,1.9450135444669374,-3.837535734252158,-0.7341360883299053,-1.1973856878511433,-9.364524169512359,PC,Lean Control,S_2007_002997
S_2007_003044_PC,5.497633364965956,-1.4757983645973485,-3.053296186758121,5.109415194768661,1.1968655194710252,-5.018644581058814,-1.6254604699404522,-7.337358540156649,1.670571707609911,1.371317316199222,-3.446639812814005,-0.13199028083871805,-0.8108158808480552,-8.476365178915309,PC,Type 1 Diabetes,S_2007_003044
S_2007_003091_PC,4.182856422168295,-0.7638221380113599,-3.364410858283956,4.571071166670644,1.298928900133336,-6.35180544527514,-2.241914931106194,-8.43505851143471,3.372640914444663,1.807934939084544,-2.047913873850919,-0.7508204074377742,-1.0153941242887814,-8.133896864947923,PC,Type 1 Diabetes,S_2007_003091
S_2007_003138_PC,4.232734661160287,-0.046242961772475444,-3.5134544138304022,4.392782164191606,1.5266271567259562,-6.479002570859618,-2.1243480627088145,-7.754851086174817,2.7297871925271195,1.8901310748886497,-1.8656231890789245,-0.13092086134043057,-0.8614705521142896,-8.028651838501533,PC,Type 1 Diabetes,S_2007_003138
S_2007_003793_PC,4.625875979569889,-0.12535180318894548,-3.54572944626544,4.613259680579634,1.546027107332184,-5.715159852836515,-2.385585911987899,-7.455629123015501,1.4834951604317699,2.213594076475404,-1.9820867753026414,-0.6326797724391978,-1.1059582894651596,-8.92970252772442,PC,Type 1 Diabetes,S_2007_003793
S_2007_003840_PC,3.720522387100374,-0.6747124785922841,-2.866401449209567,3.9477214840234964,1.0985046602006792,-5.690725077647476,-2.51545924399563,-8.17981970881421,3.0485775926079066,2.3090963588669995,-1.6333808343730725,-1.4501361353568718,-1.435929633679283,-7.955404708764428,PC,Type 1 Diabetes,S_2007_003840
S_2007_003934_PC,4.30347354154962,-0.4184350282803572,-3.069827958534072,4.388740724049596,1.4420886430842659,-6.712047721990439,-2.4176716867039145,-8.061220406353572,3.2675892805806623,1.9208484361634326,-1.9167491358372817,-0.8712169872104316,-1.1212817697969297,-7.9641333639980765,PC,Type 1 Diabetes,S_2007_003934
S_2007_004028_PC,5.0553196742336866,-1.5103169310638165,-3.9719892256449487,4.908536300169265,1.5692547348870656,-5.5118667452991525,-2.317771047851548,-8.211715062963107,2.1558351846906665,1.8602183573344448,-2.588056700412916,-0.4463242733003125,-0.48938138531738684,-8.654662367502267,PC,Lean Control,S_2007_004028
S_2007_004216_PC,3.720522387100374,-0.6747124785922841,-2.866401449209567,3.9477214840234964,1.0985046602006792,-5.690725077647476,-2.51545924399563,-8.17981970881421,3.0485775926079066,2.3090963588669995,-1.6333808343730725,-1.4501361353568718,-1.435929633679283,-7.955404708764428,PC,Lean Control,S_2007_004216
S_2007_004263_PC,5.0553196742336866,-1.5103169310638165,-3.9719892256449487,4.908536300169265,1.5692547348870656,-5.5118667452991525,-2.317771047851548,-8.211715062963107,2.1558351846906665,1.8602183573344448,-2.588056700412916,-0.4463242733003125,-0.48938138531738684,-8.654662367502267,PC,Lean Control,S_2007_004263
S_2103_004019_PC,5.4606634295658205,-2.4776688522145918,-3.308618232045793,3.3897586053517723,0.41469987215765997,-4.972043905080952,-2.305883205232153,-6.582579391564883,1.2635628923815785,1.5668989302136378,-1.926993841007825,-1.5054043619087898,-1.3238253422466308,-8.640063566591445,PC,Type 1 Diabetes,S_2103_004019
S_2103_004028_PC,3.517423708512301,1.3692539105357202,-2.462670230099845,3.7798313002291968,0.7606955900609345,-6.30604590470843,-2.090226934591426,-7.324967332601581,1.6946091858443628,1.7472145819130396,-1.0583706547945995,-0.9778684764034555,-0.8324591789990444,-7.419051553541772,PC,Type 1 Diabetes,S_2103_004028
S_2103_004037_PC,5.2922203963505865,-4.614071029282869,-4.095107622401719,5.727732480662289,0.6794069782114079,-4.45172986729193,-2.0931430201761496,-5.7630522709667575,2.0266991444686204,1.4095363196711435,-2.8088870043935623,-1.5308244950908523,-1.5260340602568876,-9.770252182199952,PC,Lean Control,S_2103_004037
S_2103_004046_PC,4.196390470919896,-0.14337045790801672,-2.8366297702404215,4.517665654618932,1.0012950766318194,-5.576283801405039,-1.3707485343996213,-6.886685454758404,1.5113924534668524,1.057767062927056,-1.7568769453126307,-0.9144813500509311,-0.861894437575448,-7.769361815417264,PC,Lean Control,S_2103_004046
S_2103_004064_PC,5.401002317323893,-5.349784353160601,-3.9196451645574024,5.530748562772866,1.164775711552679,-4.504766784118002,-2.449906478031125,-5.1740535550634945,3.454405435692684,1.963088528472294,-3.5972450454712557,-2.100009319141684,-1.1534022728854356,-10.183885167058714,PC,Type 1 Diabetes,S_2103_004064
S_2103_004073_PC,5.5886139313276235,-4.278612164925992,-3.491693350912695,4.649312291126431,0.44961789549639475,-3.9391622301086016,-2.279899041175937,-5.976688572434984,1.5715379560099492,1.6906975335140908,-2.6269728719565557,-1.3440241053889075,-0.8399298197406811,-9.918008586288307,PC,Type 1 Diabetes,S_2103_004073
S_2103_004091_PC,5.118804628718731,-4.0589298440368475,-3.9975686007603244,6.408432805851485,0.8418935716558476,-5.909840006329083,-2.275990601003176,-5.6604758185541995,3.632946535893582,1.6142832426537332,-2.935405624294533,-2.000083490114486,-1.3399357314371496,-9.959759001494552,PC,Lean Control,S_2103_004091
S_2103_004100_PC,4.193077694652344,-1.3204837057331487,-2.776585342805398,3.7269162730370833,0.871313167961576,-5.396112928936628,-2.3126151327903317,-8.197066264115447,1.4408847945804037,1.9539678230693485,-1.1626186930671412,-0.7482543968989231,-1.295622327932499,-7.549929201598118,PC,Type 1 Diabetes,S_2103_004100
S_2103_004109_PC,6.0795487743515215,-4.560695060041378,-3.7965178467218617,5.747195747565088,-0.1925736253726963,-4.437812565329822,-1.6260332646109903,-5.30740431979458,1.2611744103706077,0.7753816255561291,-2.771301316533777,-1.5848518373511393,-0.9750737967760418,-10.140147424855066,PC,Type 1 Diabetes,S_2103_004109
S_2103_004118_PC,5.341267491972716,-3.2207532030808483,-4.340217463369891,5.110583978248738,-0.26938220630083237,-3.1316053125873236,-1.6678840714368537,-5.32016742851417,0.8523537528181958,1.0752428514321366,-2.0675867102767214,-1.5138452327520975,-1.5676708232479555,-9.968678646079303,PC,Type 1 Diabetes,S_2103_004118
S_2103_004127_PC,6.086255492787465,-4.84506472029257,-3.9064522213106985,5.533069760386639,-0.03059265348470245,-3.9377719125502533,-2.1016112648976963,-5.457520603144086,1.3157419130497239,1.6852920390704087,-3.17416163759653,-1.4898461383790502,-0.7630392661625759,-9.831485417572095,PC,Lean Control,S_2103_004127
S_2103_004145_PC,5.345878224461672,-3.904313315187983,-4.075769068850265,4.411714631728699,0.24291152754161616,-4.228840208634255,-2.0028833824978665,-5.347705715367987,1.3158483639377045,1.7245753893876101,-2.9749889395968645,-1.5678221786322482,-0.6982900573775231,-9.739986000594314,PC,Type 1 Diabetes,S_2103_004145
S_2103_004154_PC,5.473329378552115,-4.061841077141289,-4.151631748276412,5.682663047198118,2.6664246133546983,-4.551125695337148,-2.182536022110363,-6.612900895008317,1.203054142110346,1.555984348643115,-2.562461881943346,-1.663395433524837,-1.0657261106601472,-9.681309404995307,PC,Type 1 Diabetes,S_2103_004154
S_2103_004163_PC,5.235396836832573,-2.5674116301533747,-3.5941381141492057,5.582493559873164,0.36783986169167826,-4.39742966611315,-1.9118908961086187,-6.565169408405872,1.170118813202819,1.5552647265876314,-2.107254331868527,-1.5223193048527563,-0.7362011404292519,-8.718996146413192,PC,Type 1 Diabetes,S_2103_004163
S_2103_004181_PC,5.461946765172312,-3.6924918440297994,-4.377736128596869,5.598388010009041,0.8749909058946391,-5.061961064838227,-2.2448523901332593,-7.224889645212408,1.8571533041519666,1.7322731326880974,-2.7158711909412805,-1.8156378696587128,-0.9422983284322619,-8.63957901089465,PC,Type 1 Diabetes,S_2103_004181
