Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,cell_type
Reactome_2022,Regulation Of FZD By Ubiquitination R-HSA-4641263,2/20,0.0089844715251446,0.0413549939319159,0,0,15.522691705790296,73.14692162054195,UBB;RPS27A,EC-DVR
Reactome_2022,PD-1 Signaling R-HSA-389948,2/21,0.0098836778157016,0.0436856677868905,0,0,14.704966641957006,67.890927985844,HLA-DRA;HLA-DRB1,EC-DVR
Reactome_2022,RHO GTPases Activate PAKs R-HSA-5627123,2/21,0.0098836778157016,0.0436856677868905,0,0,14.704966641957006,67.890927985844,MYL6;CALM1,EC-DVR
Reactome_2022,ER Quality Control Compartment (ERQC) R-HSA-901032,2/21,0.0098836778157016,0.0436856677868905,0,0,14.704966641957006,67.890927985844,UBB;RPS27A,EC-DVR
Reactome_2022,NOTCH2 Activation And Transmission Of Signal To Nucleus R-HSA-2979096,2/21,0.0098836778157016,0.0436856677868905,0,0,14.704966641957006,67.890927985844,UBB;RPS27A,EC-DVR
Reactome_2022,Negative Regulation Of MET Activity R-HSA-6807004,2/21,0.0098836778157016,0.0436856677868905,0,0,14.704966641957006,67.890927985844,UBB;RPS27A,EC-DVR
Reactome_2022,TCR Signaling R-HSA-202403,4/116,0.0099095284756205,0.0436856677868905,0,0,5.036734693877551,23.240795936107013,UBB;HLA-DRA;RPS27A;HLA-DRB1,EC-DVR
Reactome_2022,"Platelet Activation, Signaling And Aggregation R-HSA-76002",6/254,0.0102974681955901,0.0450784272058703,0,0,3.4375876577840114,15.729910303993748,SRGN;CD63;TMSB4X;PFN1;CALM1;PPIA,EC-DVR
Reactome_2022,Signaling By MET R-HSA-6806834,3/63,0.0105931517817337,0.046050784828926,0,0,7.019858156028369,31.923138723531668,UBB;SPINT2;RPS27A,EC-DVR
Reactome_2022,PINK1-PRKN Mediated Mitophagy R-HSA-5205685,2/22,0.0108211340686294,0.0467174477721519,0,0,13.969014084507045,63.227308653074246,UBB;RPS27A,EC-DVR
Reactome_2022,IKK Complex Recruitment Mediated By RIP1 R-HSA-937041,2/23,0.0117962507960413,0.0505784451939854,0,0,13.303152246814218,59.06564380345006,UBB;RPS27A,EC-DVR
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Cyclin B R-HSA-174048,2/24,0.0128084449121972,0.0538126611747345,0,0,12.697823303457106,55.33267691589696,UBB;RPS27A,EC-DVR
Reactome_2022,Aggrephagy R-HSA-9646399,2/24,0.0128084449121972,0.0538126611747345,0,0,12.697823303457106,55.33267691589696,UBB;RPS27A,EC-DVR
Reactome_2022,Signaling By EGFR In Cancer R-HSA-1643713,2/24,0.0128084449121972,0.0538126611747345,0,0,12.697823303457106,55.33267691589696,UBB;RPS27A,EC-DVR
Reactome_2022,Cardiac Conduction R-HSA-5576891,4/126,0.0131139760930751,0.0547289935617668,0,0,4.6215456674473065,20.03013358082537,FXYD2;ATP1B3;ATP1B1;CALM1,EC-DVR
Reactome_2022,Autophagy R-HSA-9612973,4/128,0.0138251794835416,0.0563283729392628,0,0,4.546543778801843,19.46495306398664,EEF1A1;UBB;RPS27A;GABARAP,EC-DVR
Reactome_2022,Gap-filling DNA Repair Synthesis And Ligation In GG-NER R-HSA-5696397,2/25,0.0138571396687643,0.0563283729392628,0,0,12.14513165952235,51.96846794915384,UBB;RPS27A,EC-DVR
Reactome_2022,Inactivation Of CSF3 (G-CSF) Signaling R-HSA-9705462,2/25,0.0138571396687643,0.0563283729392628,0,0,12.14513165952235,51.96846794915384,UBB;RPS27A,EC-DVR
Reactome_2022,NOTCH3 Activation And Transmission Of Signal To Nucleus R-HSA-9013507,2/25,0.0138571396687643,0.0563283729392628,0,0,12.14513165952235,51.96846794915384,UBB;RPS27A,EC-DVR
Reactome_2022,APC-Cdc20 Mediated Degradation Of Nek2A R-HSA-179409,2/26,0.0149417645997822,0.0592969176385495,0,0,11.63849765258216,48.92353046794489,UBB;RPS27A,EC-DVR
Reactome_2022,Calnexin/calreticulin Cycle R-HSA-901042,2/26,0.0149417645997822,0.0592969176385495,0,0,11.63849765258216,48.92353046794489,UBB;RPS27A,EC-DVR
Reactome_2022,Downregulation Of TGF-beta Receptor Signaling R-HSA-2173788,2/26,0.0149417645997822,0.0592969176385495,0,0,11.63849765258216,48.92353046794489,UBB;RPS27A,EC-DVR
Reactome_2022,Interferon Signaling R-HSA-913531,5/200,0.0149663146755444,0.0592969176385495,0,0,3.626821619627375,15.239735042336031,UBB;HLA-DRA;RPS27A;B2M;HLA-DRB1,EC-DVR
Reactome_2022,FLT3 Signaling In Disease R-HSA-9682385,2/27,0.0160617554699877,0.0632368485799516,0,0,11.172394366197183,46.15667226914974,UBB;RPS27A,EC-DVR
Reactome_2022,Mitophagy R-HSA-5205647,2/28,0.0172165541933967,0.0672480928929825,0,0,10.742145178764895,43.63334660593152,UBB;RPS27A,EC-DVR
Reactome_2022,Metabolism Of Carbohydrates R-HSA-71387,6/285,0.0172954360315817,0.0672480928929825,0,0,3.050802555711392,12.378059727154598,PKM;UBB;AKR1B1;ENO1;CALM1;RPS27A,EC-DVR
Reactome_2022,Cristae Formation R-HSA-8949613,2/29,0.0184056087939708,0.0698297642728834,0,0,10.34376630151278,41.32437904505058,ATP5MG;ATP5F1E,EC-DVR
Reactome_2022,Downregulation Of ERBB2 Signaling R-HSA-8863795,2/29,0.0184056087939708,0.0698297642728834,0,0,10.34376630151278,41.32437904505058,UBB;RPS27A,EC-DVR
Reactome_2022,HSF1 Activation R-HSA-3371511,2/29,0.0184056087939708,0.0698297642728834,0,0,10.34376630151278,41.32437904505058,EEF1A1;UBB,EC-DVR
Reactome_2022,Negative Regulation Of FGFR3 Signaling R-HSA-5654732,2/29,0.0184056087939708,0.0698297642728834,0,0,10.34376630151278,41.32437904505058,UBB;RPS27A,EC-DVR
Reactome_2022,Nuclear Events Mediated By NFE2L2 R-HSA-9759194,3/78,0.0187753797298161,0.0708035404268969,0,0,5.611631205673759,22.30740606678445,UBB;PRDX1;RPS27A,EC-DVR
Reactome_2022,Beta-catenin Independent WNT Signaling R-HSA-3858494,4/142,0.0194911844061,0.0714381495110441,0,0,4.082401656314699,16.07565265469037,UBB;PFN1;CALM1;RPS27A,EC-DVR
