Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,cell_type
GO_Biological_Process_2023,Glucose Metabolic Process (GO:0006006),1/59,0.0348404717697619,0.0608124598163116,0,0,31.238244514106583,104.86602418496526,ENO1,M-TAL
GO_Biological_Process_2023,Negative Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001960),1/59,0.0348404717697619,0.0608124598163116,0,0,31.238244514106583,104.86602418496526,GSTP1,M-TAL
GO_Biological_Process_2023,Negative Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001243),1/61,0.0360017661286567,0.0617173133634116,0,0,30.193939393939395,100.37030934492944,ENO1,M-TAL
GO_Biological_Process_2023,Positive Regulation Of Cell Junction Assembly (GO:1901890),1/61,0.0360017661286567,0.0617173133634116,0,0,30.193939393939395,100.37030934492944,S100A10,M-TAL
GO_Biological_Process_2023,Negative Regulation Of Kinase Activity (GO:0033673),1/62,0.0365819328842958,0.0621569125113698,0,0,29.69746646795827,98.24518225287432,GSTP1,M-TAL
GO_Biological_Process_2023,Response To Reactive Oxygen Species (GO:0000302),1/66,0.0388994008510199,0.0655147803806651,0,0,27.864335664335663,90.46926829385504,GSTP1,M-TAL
GO_Biological_Process_2023,Regulation Of Neurogenesis (GO:0050767),1/67,0.0394779688739908,0.0657853871113928,0,0,27.44077134986226,88.6889163609223,S100A10,M-TAL
GO_Biological_Process_2023,Negative Regulation Of Cellular Process (GO:0048523),2/537,0.0397453380464665,0.0657853871113928,0,0,7.27214953271028,23.454592830182968,AKR1B1;ENO1,M-TAL
GO_Biological_Process_2023,Sulfur Compound Biosynthetic Process (GO:0044272),1/70,0.0412117579843178,0.0676295515640087,0,0,26.24374176548089,83.69212377043256,GSTP1,M-TAL
GO_Biological_Process_2023,Positive Regulation Of Cell-Substrate Adhesion (GO:0010811),1/71,0.0417890499051231,0.0679957422185055,0,0,25.867532467532467,82.13254394590726,S100A10,M-TAL
GO_Biological_Process_2023,Positive Regulation Of Secretion By Cell (GO:1903532),1/73,0.0429426780134261,0.0692856653662001,0,0,25.146464646464647,79.15828251915687,S100A10,M-TAL
GO_Biological_Process_2023,Regulation Of Stress Fiber Assembly (GO:0051492),1/75,0.0440950328838916,0.0705520526142266,0,0,24.464373464373462,76.36329437117712,S100A10,M-TAL
GO_Biological_Process_2023,Cell Morphogenesis Involved In Neuron Differentiation (GO:0048667),1/77,0.045246115804659,0.0717954895412771,0,0,23.818181818181817,73.7324794714548,S100A6,M-TAL
GO_Biological_Process_2023,Long-Chain Fatty Acid Metabolic Process (GO:0001676),1/78,0.0458211806762041,0.0721120220477967,0,0,23.50767414403778,72.47436706660488,GSTP1,M-TAL
GO_Biological_Process_2023,Negative Regulation Of Cellular Component Organization (GO:0051129),1/79,0.0463959280371103,0.0721464699580267,0,0,23.205128205128204,71.25235746632562,AKR1B1,M-TAL
GO_Biological_Process_2023,Negative Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071901),1/80,0.0469703580455903,0.0721464699580267,0,0,22.9102416570771,70.06498436559322,GSTP1,M-TAL
GO_Biological_Process_2023,Regulation Of Protein Localization To Plasma Membrane (GO:1903076),1/80,0.0469703580455903,0.0721464699580267,0,0,22.9102416570771,70.06498436559322,AKR1B1,M-TAL
GO_Biological_Process_2023,Regulation Of Interleukin-1 Beta Production (GO:0032651),1/84,0.0492649077299012,0.0750703355884208,0,0,21.801752464403062,65.63511898463041,GSTP1,M-TAL
GO_Biological_Process_2023,Negative Regulation Of Protein Kinase Activity (GO:0006469),1/88,0.051554392476265,0.077940498861755,0,0,20.79519331243469,61.66019917757629,GSTP1,M-TAL
GO_Biological_Process_2023,Cellular Response To Hormone Stimulus (GO:0032870),1/94,0.0549791450637696,0.0818294252111919,0,0,19.44770283479961,56.41392256593172,AKR1B1,M-TAL
GO_Biological_Process_2023,Vesicle Organization (GO:0016050),1/94,0.0549791450637696,0.0818294252111919,0,0,19.44770283479961,56.41392256593172,S100A10,M-TAL
GO_Biological_Process_2023,Mitochondrial Translation (GO:0032543),1/98,0.0572560118631968,0.0845627252133369,0,0,18.64198687910028,53.32023276493544,MRPS6,M-TAL
GO_Biological_Process_2023,Axon Development (GO:0061564),1/99,0.0578244423082685,0.0847503276579202,0,0,18.450834879406308,52.5912212421319,S100A6,M-TAL
GO_Biological_Process_2023,Mitochondrial Gene Expression (GO:0140053),1/103,0.0600950238596901,0.0874109437959129,0,0,17.723707664884135,49.836021703830525,MRPS6,M-TAL
